title
test data for q4
nnode, nelem
   175    144
node,coordinate
     1                0               0 
     2                0         0.16667 
     3                0         0.33333 
     4          0.41667               0 
     5          0.41667         0.16667 
     6                0             0.5 
     7          0.41667         0.33333 
     8          0.41667             0.5 
     9                0         0.66667 
    10          0.41667         0.66667 
    11          0.83333               0 
    12                0         0.83333 
    13          0.83333         0.16667 
    14          0.83333         0.33333 
    15          0.41667         0.83333 
    16          0.83333             0.5 
    17                0               1 
    18          0.83333         0.66667 
    19          0.41667               1 
    20          0.83333         0.83333 
    21             1.25               0 
    22             1.25         0.16667 
    23             1.25         0.33333 
    24          0.83333               1 
    25             1.25             0.5 
    26             1.25         0.66667 
    27             1.25         0.83333 
    28             1.25               1 
    29           1.6667               0 
    30           1.6667         0.16667 
    31           1.6667         0.33333 
    32           1.6667             0.5 
    33           1.6667         0.66667 
    34           1.6667         0.83333 
    35           1.6667               1 
    36           2.0833               0 
    37           2.0833         0.16667 
    38           2.0833         0.33333 
    39           2.0833             0.5 
    40           2.0833         0.66667 
    41           2.0833         0.83333 
    42           2.0833               1 
    43              2.5               0 
    44              2.5         0.16667 
    45              2.5         0.33333 
    46              2.5             0.5 
    47              2.5         0.66667 
    48              2.5         0.83333 
    49              2.5               1 
    50           2.9167               0 
    51           2.9167         0.16667 
    52           2.9167         0.33333 
    53           2.9167             0.5 
    54           2.9167         0.66667 
    55           2.9167         0.83333 
    56           2.9167               1 
    57           3.3333               0 
    58           3.3333         0.16667 
    59           3.3333         0.33333 
    60           3.3333             0.5 
    61           3.3333         0.66667 
    62           3.3333         0.83333 
    63           3.3333               1 
    64             3.75               0 
    65             3.75         0.16667 
    66             3.75         0.33333 
    67             3.75             0.5 
    68             3.75         0.66667 
    69             3.75         0.83333 
    70             3.75               1 
    71           4.1667               0 
    72           4.1667         0.16667 
    73           4.1667         0.33333 
    74           4.1667             0.5 
    75           4.1667         0.66667 
    76           4.1667         0.83333 
    77           4.1667               1 
    78           4.5833               0 
    79           4.5833         0.16667 
    80           4.5833         0.33333 
    81           4.5833             0.5 
    82           4.5833         0.66667 
    83           4.5833         0.83333 
    84           4.5833               1 
    85                5               0 
    86                5         0.16667 
    87                5         0.33333 
    88                5             0.5 
    89                5         0.66667 
    90                5         0.83333 
    91                5               1 
    92           5.4167               0 
    93           5.4167         0.16667 
    94           5.4167         0.33333 
    95           5.4167             0.5 
    96           5.4167         0.66667 
    97           5.4167         0.83333 
    98           5.4167               1 
    99           5.8333               0 
   100           5.8333         0.16667 
   101           5.8333         0.33333 
   102           5.8333             0.5 
   103           5.8333         0.66667 
   104           5.8333         0.83333 
   105           5.8333               1 
   106             6.25               0 
   107             6.25         0.16667 
   108             6.25         0.33333 
   109             6.25             0.5 
   110             6.25         0.66667 
   111             6.25         0.83333 
   112             6.25               1 
   113           6.6667               0 
   114           6.6667         0.16667 
   115           6.6667         0.33333 
   116           6.6667             0.5 
   117           6.6667         0.66667 
   118           6.6667         0.83333 
   119           6.6667               1 
   120           7.0833               0 
   121           7.0833         0.16667 
   122           7.0833         0.33333 
   123           7.0833             0.5 
   124           7.0833         0.66667 
   125           7.0833         0.83333 
   126           7.0833               1 
   127              7.5               0 
   128              7.5         0.16667 
   129              7.5         0.33333 
   130              7.5             0.5 
   131              7.5         0.66667 
   132              7.5         0.83333 
   133              7.5               1 
   134           7.9167               0 
   135           7.9167         0.16667 
   136           7.9167         0.33333 
   137           7.9167             0.5 
   138           7.9167         0.66667 
   139           7.9167         0.83333 
   140           7.9167               1 
   141           8.3333               0 
   142           8.3333         0.16667 
   143           8.3333         0.33333 
   144           8.3333             0.5 
   145           8.3333         0.66667 
   146           8.3333         0.83333 
   147           8.3333               1 
   148             8.75               0 
   149             8.75         0.16667 
   150             8.75         0.33333 
   151             8.75             0.5 
   152             8.75         0.66667 
   153             8.75         0.83333 
   154             8.75               1 
   155           9.1667               0 
   156           9.1667         0.16667 
   157           9.1667         0.33333 
   158           9.1667             0.5 
   159           9.1667         0.66667 
   160           9.1667         0.83333 
   161           9.1667               1 
   162           9.5833               0 
   163           9.5833         0.16667 
   164           9.5833         0.33333 
   165           9.5833             0.5 
   166           9.5833         0.66667 
   167           9.5833         0.83333 
   168           9.5833               1 
   169               10               0 
   170               10         0.16667 
   171               10         0.33333 
   172               10             0.5 
   173               10         0.66667 
   174               10         0.83333 
   175               10               1 
element
     1     12    15    19    17
     2      9    10    15    12
     3      6     8    10     9
     4      3     7     8     6
     5      2     5     7     3
     6      1     4     5     2
     7     15    20    24    19
     8     10    18    20    15
     9      8    16    18    10
    10      7    14    16     8
    11      5    13    14     7
    12      4    11    13     5
    13     20    27    28    24
    14     18    26    27    20
    15     16    25    26    18
    16     14    23    25    16
    17     13    22    23    14
    18     11    21    22    13
    19     27    34    35    28
    20     26    33    34    27
    21     25    32    33    26
    22     23    31    32    25
    23     22    30    31    23
    24     21    29    30    22
    25     34    41    42    35
    26     33    40    41    34
    27     32    39    40    33
    28     31    38    39    32
    29     30    37    38    31
    30     29    36    37    30
    31     41    48    49    42
    32     40    47    48    41
    33     39    46    47    40
    34     38    45    46    39
    35     37    44    45    38
    36     36    43    44    37
    37     48    55    56    49
    38     47    54    55    48
    39     46    53    54    47
    40     45    52    53    46
    41     44    51    52    45
    42     43    50    51    44
    43     55    62    63    56
    44     54    61    62    55
    45     53    60    61    54
    46     52    59    60    53
    47     51    58    59    52
    48     50    57    58    51
    49     62    69    70    63
    50     61    68    69    62
    51     60    67    68    61
    52     59    66    67    60
    53     58    65    66    59
    54     57    64    65    58
    55     69    76    77    70
    56     68    75    76    69
    57     67    74    75    68
    58     66    73    74    67
    59     65    72    73    66
    60     64    71    72    65
    61     76    83    84    77
    62     75    82    83    76
    63     74    81    82    75
    64     73    80    81    74
    65     72    79    80    73
    66     71    78    79    72
    67     83    90    91    84
    68     82    89    90    83
    69     81    88    89    82
    70     80    87    88    81
    71     79    86    87    80
    72     78    85    86    79
    73     90    97    98    91
    74     89    96    97    90
    75     88    95    96    89
    76     87    94    95    88
    77     86    93    94    87
    78     85    92    93    86
    79     97   104   105    98
    80     96   103   104    97
    81     95   102   103    96
    82     94   101   102    95
    83     93   100   101    94
    84     92    99   100    93
    85    104   111   112   105
    86    103   110   111   104
    87    102   109   110   103
    88    101   108   109   102
    89    100   107   108   101
    90     99   106   107   100
    91    111   118   119   112
    92    110   117   118   111
    93    109   116   117   110
    94    108   115   116   109
    95    107   114   115   108
    96    106   113   114   107
    97    118   125   126   119
    98    117   124   125   118
    99    116   123   124   117
   100    115   122   123   116
   101    114   121   122   115
   102    113   120   121   114
   103    125   132   133   126
   104    124   131   132   125
   105    123   130   131   124
   106    122   129   130   123
   107    121   128   129   122
   108    120   127   128   121
   109    132   139   140   133
   110    131   138   139   132
   111    130   137   138   131
   112    129   136   137   130
   113    128   135   136   129
   114    127   134   135   128
   115    139   146   147   140
   116    138   145   146   139
   117    137   144   145   138
   118    136   143   144   137
   119    135   142   143   136
   120    134   141   142   135
   121    146   153   154   147
   122    145   152   153   146
   123    144   151   152   145
   124    143   150   151   144
   125    142   149   150   143
   126    141   148   149   142
   127    153   160   161   154
   128    152   159   160   153
   129    151   158   159   152
   130    150   157   158   151
   131    149   156   157   150
   132    148   155   156   149
   133    160   167   168   161
   134    159   166   167   160
   135    158   165   166   159
   136    157   164   165   158
   137    156   163   164   157
   138    155   162   163   156
   139    167   174   175   168
   140    166   173   174   167
   141    165   172   173   166
   142    164   171   172   165
   143    163   170   171   164
   144    162   169   170   163
material
 2100 0.3
boundary
       1 1 1  0.000000 0.000000 
       2 1 1  0.000000 0.000000 
       3 1 1  0.000000 0.000000 
       6 1 1  0.000000 0.000000 
       9 1 1  0.000000 0.000000 
      12 1 1  0.000000 0.000000 
      17 1 1  0.000000 0.000000 
point load
   175 0 0.0833333
   174 0 0.1666667
   173 0 0.1666667
   172 0 0.1666667
   171 0 0.1666667
   170 0 0.1666667
   169 0 0.0833333
end
